name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Tequila, Mexico",2021-09-01,78.9,62.1,68.6,78.9,62.1,68.6,62.5,82.5,0.192,100,8.33,rain,,,,12.8,266.4,1012.7,72.5,7.8,225.2,19.5,8,,2021-09-01T07:39:12,2021-09-01T20:10:58,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-02,79.4,60.7,67.9,79.4,60.7,67.9,62.7,84.8,0.367,100,16.67,rain,,,,6.9,285.4,1012.5,93.5,7.8,131.8,11.4,7,,2021-09-02T07:39:27,2021-09-02T20:10:04,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-03,77.3,60.7,67.1,77.3,60.7,67.1,62.8,87.2,1.102,100,16.67,rain,,,,4.9,229.3,1012.1,92.9,6.5,140.4,12.2,8,,2021-09-03T07:39:42,2021-09-03T20:09:10,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-04,78.6,62.1,68.3,78.6,62.1,68.3,62.1,82.2,0.031,100,4.17,rain,,,,5.8,173.4,1013.8,85,8.5,179.5,15.5,8,,2021-09-04T07:39:56,2021-09-04T20:08:16,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-05,78.2,62.7,68.5,78.2,62.7,68.5,62.1,81.7,0.087,100,8.33,rain,,,,11.4,25.6,1015.6,87.7,6.9,168.8,14.6,9,,2021-09-05T07:40:11,2021-09-05T20:07:21,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-06,75.3,63.2,67.3,75.3,63.2,67.3,62.4,85.4,1.772,100,16.67,rain,,,,7.8,107.9,1015.5,93.7,6.9,145.7,12.6,5,,2021-09-06T07:40:26,2021-09-06T20:06:26,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-07,77.3,60.5,66.6,77.3,60.5,66.6,61.1,83.8,0.642,100,16.67,rain,,,,7.2,69.3,1013.9,93.9,7.6,187.1,16.1,9,,2021-09-07T07:40:40,2021-09-07T20:05:31,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-08,76.4,60,67.2,76.4,60,67.2,60.6,81.1,0.594,100,8.33,rain,,,,7.4,131.4,1013.7,86.7,8,193.7,16.7,7,,2021-09-08T07:40:54,2021-09-08T20:04:35,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-09,80.5,59.4,69.6,81.2,59.4,69.7,60.5,75.1,0.028,100,4.17,rain,,,,8.1,104.3,1015.3,87.3,8.3,262.7,22.6,10,,2021-09-09T07:41:08,2021-09-09T20:03:39,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-10,79.4,61.4,69.6,79.4,61.4,69.6,59.7,73.2,0.012,100,12.5,rain,,,,10.3,51.4,1018.4,79.6,8.4,248.4,21.5,9,,2021-09-10T07:41:23,2021-09-10T20:02:43,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-11,79.6,55.3,67.1,79.6,55.3,67.1,57.4,72.8,0,0,0,,,,,14.1,76.7,1017.2,67.9,8.6,272.9,23.7,10,,2021-09-11T07:41:37,2021-09-11T20:01:47,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-12,80.3,57.8,68.9,80.5,57.8,68.9,59.1,73.6,0.008,100,8.33,rain,,,,11.4,80.9,1012.6,77.6,8.2,270.6,23.5,9,,2021-09-12T07:41:51,2021-09-12T20:00:51,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-13,80,58.9,69.6,80,58.9,69.6,60,73.3,0.028,100,4.17,rain,,,,10.3,87.3,1016.6,76,8.7,209.8,18.2,8,,2021-09-13T07:42:05,2021-09-13T19:59:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-14,77.1,62.7,68.4,77.1,62.7,68.4,62.9,84,0.314,100,16.67,rain,,,,5.8,212.4,1014.7,80.4,7.9,188.8,16.3,9,,2021-09-14T07:42:19,2021-09-14T19:58:57,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-15,80.7,62.5,69.6,81.5,62.5,69.6,63.1,81.4,0.176,100,75,rain,,,,9.2,238.1,1012.4,90.5,8.7,159.8,13.8,7,,2021-09-15T07:42:33,2021-09-15T19:58:00,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-16,80.7,62.7,70.7,81.9,62.7,70.8,63.4,79.7,0.299,100,8.33,rain,,,,8.1,202.8,1012.4,80.8,8.8,239.2,20.7,9,,2021-09-16T07:42:47,2021-09-16T19:57:04,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-17,82.5,63.4,69.5,82.2,63.4,69.5,63.2,81.8,1.693,100,4.17,rain,,,,6.9,267.6,1015.3,83.6,8,146.1,12.6,8,,2021-09-17T07:43:01,2021-09-17T19:56:07,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-18,78.2,62.5,69,78.2,62.5,69,63,82.8,0.028,100,4.17,rain,,,,8.1,50,1014,89.7,8,178.5,15.5,8,,2021-09-18T07:43:15,2021-09-18T19:55:10,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-19,73.5,60.7,66.9,73.5,60.7,66.9,61.7,84.7,0.712,100,8.33,rain,,,,11.4,122.6,1016.9,94.9,7.1,152.4,13.3,10,,2021-09-19T07:43:30,2021-09-19T19:54:13,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-20,81.2,59.8,68.6,80.7,59.8,68.6,59.6,76.1,0.039,100,4.17,rain,,,,4.7,181.1,1013.6,75.2,8.4,224.2,19.2,8,,2021-09-20T07:43:44,2021-09-20T19:53:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-21,83,62.7,70.6,83.9,62.7,70.6,61.6,75.1,0.028,100,8.33,rain,,,,13.9,6.2,1016.9,80.5,7.4,204.3,17.5,7,,2021-09-21T07:43:58,2021-09-21T19:52:19,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-22,81.1,60.2,70.2,81.4,60.2,70.2,59.3,71.2,0.008,100,4.17,rain,,,,12.5,62.6,1016.3,64.8,8.7,282,24.5,9,,2021-09-22T07:44:13,2021-09-22T19:51:22,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-23,81.2,58.2,68.7,81.8,58.2,68.7,57.6,70.7,0.012,100,12.5,rain,,,,6.9,53.7,1017.8,53.4,8.5,249.2,21.7,9,,2021-09-23T07:44:27,2021-09-23T19:50:25,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-24,84.3,61.1,69.3,84.2,61.1,69.3,61,78.1,0.543,100,8.33,rain,,,,6.7,338.8,1012,63.4,7.9,268.3,23.1,10,,2021-09-24T07:44:42,2021-09-24T19:49:29,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-25,83,58.9,69.4,83.9,58.9,69.5,61.3,77.7,0,0,0,,,,,7.2,49.5,1013.2,61.7,7.9,233.2,20.1,8,,2021-09-25T07:44:57,2021-09-25T19:48:33,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-26,79.1,62.5,69,79.1,62.5,69,61.5,79.2,0.748,100,4.17,rain,,,,6.9,342.5,1012.7,73.9,7.8,192.6,16.6,8,,2021-09-26T07:45:12,2021-09-26T19:47:36,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-27,75.3,59,67.9,75.3,59,67.9,62.5,83.9,0.705,100,4.17,rain,,,,6.9,310.6,1015.6,84.5,7.5,154.2,13.3,9,,2021-09-27T07:45:27,2021-09-27T19:46:40,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-28,75.8,61.6,67.6,75.8,61.6,67.6,62.2,83.9,0.039,100,4.17,rain,,,,5.8,275.1,1010.7,85.5,8.2,176.2,15.2,8,,2021-09-28T07:45:43,2021-09-28T19:45:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-29,80.7,61.4,68.2,82,61.4,68.3,61.3,80.8,1.26,100,4.17,rain,,,,8.1,298.8,1012.4,79.7,8.2,208.7,18.1,7,,2021-09-29T07:45:58,2021-09-29T19:44:49,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-09-30,78.7,60.9,68,78.7,60.9,68,61.9,82.6,0.039,100,4.17,rain,,,,16.1,245.7,1013.3,81.1,7.9,145.8,12.5,7,,2021-09-30T07:46:14,2021-09-30T19:43:54,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F6811,remote,F6804"
"Tequila, Mexico",2021-10-01,80.7,60.7,67.3,81.7,60.7,67.3,60.2,79.8,0.012,100,4.17,rain,,,,10.7,286.5,1018,85.6,7.4,223.5,19.3,9,,2021-10-01T07:46:30,2021-10-01T19:42:59,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-02,79.6,60.3,68.3,79.6,60.3,68.3,61.3,80.6,0.157,100,4.17,rain,,,17.9,6,334.5,1018.2,71.1,6.5,218.9,19,9,,2021-10-02T07:46:47,2021-10-02T19:42:04,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-03,78.9,59,67.9,78.9,59,67.9,61.5,81.8,0.3,100,87.5,rain,,,,9.2,31.7,1014.9,75.3,7.6,159.9,13.8,6,,2021-10-03T07:47:03,2021-10-03T19:41:10,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-04,78.2,61.8,68.4,78.2,61.8,68.4,62,81.7,0.07,100,8.33,rain,,,,8.7,64.9,1014.4,80.4,7.2,176.9,15.3,7,,2021-10-04T07:47:20,2021-10-04T19:40:16,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-05,75.3,60.7,66.3,75.3,60.7,66.3,61.1,84.4,1.142,100,8.33,rain,,,,10.3,56,1016.5,89.3,8.2,161.2,13.9,7,,2021-10-05T07:47:37,2021-10-05T19:39:23,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-06,79.9,58.9,67.7,79.9,58.9,67.7,59.7,77.4,0.236,100,4.17,rain,,,,7.6,89.9,1015.6,73.9,8.3,203.2,17.8,8,,2021-10-06T07:47:55,2021-10-06T19:38:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-07,81.2,58.7,69.1,82.6,58.7,69.1,59.4,74,0.079,100,4.17,rain,,,,10.1,76.4,1015.5,60.8,7.3,241.5,21,9,,2021-10-07T07:48:13,2021-10-07T19:37:37,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-08,82.5,58,68.9,82.7,58,68.9,56.3,67.1,0.008,100,8.33,rain,,,,11.4,72.4,1016.3,62,9.1,254,22,9,,2021-10-08T07:48:31,2021-10-08T19:36:45,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-09,82.7,57.3,69.2,83.4,57.3,69.3,58.6,70.8,0.02,100,16.67,rain,,,,6,39,1015.7,68.3,8.3,240.7,20.6,9,,2021-10-09T07:48:50,2021-10-09T19:35:54,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-10,78.4,63.2,69.8,78.4,63.2,69.8,62.8,80.3,0.124,100,50,rain,,,,6,252.4,1013.4,76.1,6.6,144.9,12.5,5,,2021-10-10T07:49:09,2021-10-10T19:35:03,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-11,82.5,60.9,68.7,82.6,60.9,68.7,60.7,78.1,0,0,0,,,,,17.2,218.8,1012.5,74.8,8.5,215.6,18.7,9,,2021-10-11T07:49:28,2021-10-11T19:34:12,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-12,80.3,59.1,68.2,81.2,59.1,68.3,59.4,75.9,0,0,0,,,,,8.9,226,1014.8,61.7,8.3,192.8,16.5,9,,2021-10-12T07:49:48,2021-10-12T19:33:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-13,78.2,58.6,67.4,78.2,58.6,67.4,58.6,75.8,0,0,0,,,,24.6,9.2,262.8,1014.6,77.3,8.5,195.6,17.1,8,,2021-10-13T07:50:08,2021-10-13T19:32:33,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-14,82.5,55.1,67.7,81.6,55.1,67.6,55.7,70.4,0,0,0,,,,,6.7,334.1,1013.7,54.7,7.4,259.3,22.4,9,,2021-10-14T07:50:28,2021-10-14T19:31:45,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-15,84.8,53.5,68.1,83.1,53.5,67.9,54.3,65,0,0,0,,,,,6,29.6,1012.7,32,8.3,243.1,20.9,9,,2021-10-15T07:50:49,2021-10-15T19:30:57,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-16,80.5,62.7,69.8,80,62.7,69.8,58.5,69.9,0,0,0,,,,,18.3,89.6,1015.5,76.1,8,204.9,17.9,9,,2021-10-16T07:51:11,2021-10-16T19:30:10,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-17,79.8,55.7,66.5,79.8,55.7,66.5,55.9,71.3,0,0,0,,,,,8.9,69.1,1017.6,55.8,7.9,193.8,16.8,8,,2021-10-17T07:51:33,2021-10-17T19:29:24,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-18,82.5,57.3,68.5,84.1,57.3,68.5,56.8,69.9,0,0,0,,,,,9.2,357.1,1017.2,41.3,7.8,248.2,21.4,8,,2021-10-18T07:51:55,2021-10-18T19:28:38,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-19,80.9,59.1,68.9,81.6,59.1,68.9,59.4,75,0.004,100,4.17,rain,,,,8.1,310.3,1014.7,68.1,7.4,215.6,18.6,8,,2021-10-19T07:52:18,2021-10-19T19:27:53,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-20,80.7,59.3,68.6,80.9,59.3,68.6,60.1,77,0,0,0,,,,,6.7,345.3,1014.6,70.1,7.6,198.2,17.2,8,,2021-10-20T07:52:41,2021-10-20T19:27:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-21,81.6,60.5,70.1,82.1,60.5,70.1,58.9,70.7,0,0,0,,,,,8.5,57,1017,63.8,7.8,227.6,19.8,8,,2021-10-21T07:53:05,2021-10-21T19:26:26,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-22,80.3,57.8,67.9,80.2,57.8,67.9,56.6,69,0,0,0,,,,17.9,10.3,47.4,1016.4,81.1,8.4,204,17.6,8,,2021-10-22T07:53:29,2021-10-22T19:25:44,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-23,79.8,58.2,67.4,79.8,58.2,67.4,58.8,76.5,0.016,100,16.67,rain,,,,8.1,287.8,1014.1,78.9,7.1,176.7,15.4,7,,2021-10-23T07:53:54,2021-10-23T19:25:02,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-24,79.4,57.3,67.5,79.4,57.3,67.5,58.9,77.1,0,0,0,,,,,4.9,325.9,1012.8,79,5.5,189.8,16.4,8,,2021-10-24T07:54:20,2021-10-24T19:24:22,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-25,74.9,60,65.5,74.9,60,65.5,58.3,78.7,0.079,100,4.17,rain,,,22.4,13.2,90.8,1015.9,92.3,7.5,135.8,11.9,7,,2021-10-25T07:54:45,2021-10-25T19:23:42,0.67,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-26,78.5,58.4,66.3,78.5,58.4,66.3,58.4,78.2,0.012,100,12.5,rain,,,,8.7,269.7,1014.2,74.1,8.2,216,18.7,9,,2021-10-26T07:55:12,2021-10-26T19:23:03,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-27,79.4,58.9,67.3,79.4,58.9,67.3,58.4,75.9,0,0,0,,,,,6.9,306.5,1013.6,75.8,8.2,228.1,19.5,9,,2021-10-27T07:55:39,2021-10-27T19:22:26,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-28,82.3,56.6,67.8,81.6,56.6,67.6,55.3,69.1,0,0,0,,,,,6.9,66.5,1016,53.1,7.8,203.1,17.4,10,,2021-10-28T07:56:06,2021-10-28T19:21:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-29,82.7,51.7,66.6,81.6,51.7,66.5,54.9,69.6,0.012,100,12.5,rain,,,,8.3,12.5,1015.4,30.7,7.8,225,19.5,8,,2021-10-29T07:56:34,2021-10-29T19:21:13,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-30,80.9,57.8,66.4,80.2,57.8,66.4,57.3,76.3,0.072,100,70.83,rain,,,,6.7,321.4,1012.6,45.4,7.8,201.5,17.3,8,,2021-10-30T07:57:03,2021-10-30T19:20:39,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-10-31,74.7,57.3,65.3,74.7,57.3,65.3,57,76.9,0.028,100,29.17,rain,,,,4.7,347,1015.8,58.6,7.8,151,13.7,6,,2021-10-31T06:57:32,2021-10-31T18:20:05,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-01,81.2,54.9,67.1,81,54.9,67.1,56.6,72.2,0,0,0,,,,,8.9,312.5,1015.9,26.3,8.5,225.9,19.4,8,,2021-11-01T06:58:01,2021-11-01T18:19:33,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-02,82.5,55.3,66.7,80.7,55.3,66.7,54.1,69.1,0,0,0,,,,,7.4,20.6,1017.6,72.6,7.6,200.7,17.3,8,,2021-11-02T06:58:31,2021-11-02T18:19:02,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-03,81.6,55.1,65.8,80,55.1,65.7,51.7,65.2,0.012,100,12.5,rain,,,,6.7,14.1,1012.3,74.7,8.1,158.2,13.8,7,,2021-11-03T06:59:02,2021-11-03T18:18:31,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-04,79.1,53.5,64.7,79.1,53.5,64.7,52,67.8,0,0,0,,,,,8.9,5.3,1013.9,59,8,213.6,18.6,8,,2021-11-04T06:59:33,2021-11-04T18:18:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-05,79.4,51.3,63.7,79.4,51.3,63.7,52.3,70.3,0,0,0,,,,,8.1,38.8,1015.6,57.3,7.2,202.3,17.4,7,,2021-11-05T07:00:04,2021-11-05T18:17:35,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-06,79.2,55.3,66.1,79.2,55.3,66.1,50.8,62.4,0,0,0,,,,,8.1,49.5,1017.3,72.3,6.9,226.5,19.5,8,,2021-11-06T07:00:37,2021-11-06T18:17:08,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-07,79.8,42.9,63.5,79.8,42.9,63.4,45,56.2,0,0,0,,,,,8.5,56.4,1018,71.8,8.1,235.1,20.3,9,,2021-11-07T07:01:09,2021-11-07T18:16:43,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-08,79.6,44.5,61.9,79.6,44.5,61.8,44.4,57.2,0,0,0,,,,,6.9,30.1,1021,33.4,7.9,239,20.7,9,,2021-11-08T07:01:42,2021-11-08T18:16:18,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-09,79.8,48.1,62.7,79.8,46.7,62.6,45.6,58.6,0,0,0,,,,,6.9,32.9,1016.3,39.8,8.8,221.7,19.1,8,,2021-11-09T07:02:16,2021-11-09T18:15:55,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-10,78.2,44.5,62.2,78.2,44.5,62,46.8,61,0,0,0,,,,,6.7,296.4,1017,37.5,8.1,206.3,17.7,8,,2021-11-10T07:02:50,2021-11-10T18:15:34,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-11,79.6,50.7,64.5,79.6,50.7,64.5,51.8,68.8,0,0,0,,,,,8.9,345.8,1014.6,8.4,8,228.6,19.8,9,,2021-11-11T07:03:24,2021-11-11T18:15:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-12,80.3,51.7,64.1,79.1,51.7,64,48.3,61.1,0,0,0,,,,,9.8,56.9,1016.6,6.4,8,226.9,19.6,9,,2021-11-12T07:03:59,2021-11-12T18:14:54,0.27,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-13,76.4,44.5,61.6,76.4,44.5,61.6,46.6,61.4,0,0,0,,,,20.1,13.2,77.3,1017.9,9.6,8.3,232.1,20,8,,2021-11-13T07:04:35,2021-11-13T18:14:36,0.31,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F6811,remote,F6804"
"Tequila, Mexico",2021-11-14,74.9,44.5,60.4,74.9,42.7,59.9,45.9,62.7,0,0,0,,,,15.7,13.9,74.4,1019.8,16.8,8.5,229.7,19.8,8,,2021-11-14T07:05:11,2021-11-14T18:14:20,0.34,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2021-11-15,79.1,40.9,60.7,79.1,40.9,60.6,41.7,55.5,0,0,0,,,,17.9,10.3,63.5,1020,33.5,8.4,225.1,19.5,8,,2021-11-15T07:05:47,2021-11-15T18:14:05,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,F0749,76612099999,remote,F6804"
